0.35602408199999963	0.5712349437499998	0.4367132425000003	0.6302424493749998
0.35341363999999964	0.6037148564999997	0.4386641100000003	0.6494219638750002
0.7898092377500003	0.5901606450000002	0.8655587632499998	0.6525690447499999
0.8256024153749998	0.5628012022499999	0.9224389865000001	0.6287170830000001
0.35341363999999964	0.5850903594999999	0.43641619712500035	0.6402296137500001
0.8315763061249998	0.35341363999999964	0.9113439293750002	0.43829481000000037
0.8320783181249997	0.5631024054999999	0.917686251375	0.6259473343749998
0.8198293187499998	0.5674196766249998	0.9123956325000003	0.6185452831250002
0.8304718931249997	0.5549698749999997	0.9287732798749998	0.603949906125
0.8319277129999998	0.5527610426249999	0.9230170192499993	0.598442517
0.8045180737499995	0.5676204816249998	0.9080041708749997	0.621443481875
0.8207329346249995	0.35341363999999964	0.8982418124999997	0.4380941033750004
0.8294678732499999	0.35341363999999964	0.915639046125	0.4378452275000003
0.8221385558749995	0.6022590326249998	0.9320407852499999	0.6573619136249997
0.8163152618749996	0.6071285127499999	0.9073297976249999	0.6469171445
0.7684738944999999	0.5668172653749999	0.8346660253750002	0.6244219668750002
0.8312751079999996	0.35341363999999964	0.9086464335000006	0.43802987750000033
0.8289156655	0.35341363999999964	0.9147157966250001	0.43751606862500036
0.8252510038749998	0.5586345353750001	0.9166425807499994	0.610645471375
0.8327309268749998	0.3547188609999996	0.9143063531250004	0.4364242255000003
0.7987449811249996	0.5823293132499999	0.8941714823749998	0.6177424547500001
0.7941767074999996	0.5900602378750001	0.8631824018750001	0.6534360956249999
0.35341363999999964	0.5788152594999999	0.4386641100000003	0.6289017326249999
0.8070783169999997	0.5596887507499999	0.8873073222500001	0.6207851665
0.833082332375	0.35341363999999964	0.9218930603750002	0.4383269227500003
0.8203815277499995	0.5895080316250001	0.91932402025	0.6257305722500002
0.8256526103749996	0.5550702787499996	0.9211223511249997	0.6294155406250003
0.8227409633749996	0.5699799141249997	0.9113680158749998	0.6306599246250002
0.8232931727499995	0.5817269009999999	0.9087668556249998	0.6446933233749998
0.8346385553749996	0.580020076875	0.9101156071250003	0.644380219375
